$UL2SETUP,5b2e,72,2,1,3,f,5,1,0,0,0,2,64,0,1,0,3e8,0,0,0,15,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,7c,64,7d0,c8,1c2,15e,64,64,64,0,0,0,3e8,a,64,0,0,0,0,0,0,0,0,0,0,2,3,5,4,7,6,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,20,3,60d0*4E
$UL2,2019-07-13,15:10:56.60,88.40,22.377,0.043,0.03,-0.03,0.96,0.0,0.000,553.3,703.4,,,,0.000,0.000,0.000,0.000,0.000,0.000,984.477,34.1,0.0,0.0*33
$UL2,2019-07-13,15:10:56.70,88.50,22.377,0.043,0.03,-0.00,0.96,0.0,0.000,553.3,703.4,,,,0.000,0.000,0.000,0.000,0.000,0.000,984.476,34.2,0.0,0.0*32
$UL2,2019-07-13,15:10:56.80,88.60,22.380,0.043,0.03,0.02,0.96,0.0,0.000,553.3,703.4,,,,0.000,0.000,0.000,0.000,0.000,0.000,984.476,34.2,0.0,0.0*19
$UL2,2019-07-13,15:10:56.90,88.70,22.381,0.043,0.02,0.03,0.96,0.0,0.000,553.3,703.4,,,,0.000,0.000,0.000,0.000,0.000,0.000,984.475,34.2,0.0,0.0*1B
$UL2,2019-07-13,15:10:57.00,88.80,22.381,0.043,0.07,0.04,0.96,0.0,0.000,553.3,703.4,,,,0.000,0.000,0.000,0.000,0.000,0.000,984.474,34.2,0.0,0.0*1F
$UL2,2019-07-13,15:10:57.10,88.90,22.383,0.043,0.06,0.06,0.96,0.0,0.000,553.3,703.4,,,,0.000,0.000,0.000,0.000,0.000,0.000,984.473,34.2,0.0,0.0*19
$UL2,2019-07-13,15:10:57.20,89.00,22.384,0.043,0.03,0.06,0.96,0.0,0.000,553.3,703.4,,,,0.000,0.000,0.000,0.000,0.000,0.000,984.473,34.2,0.0,0.0*10
$UL2,2019-07-13,15:10:57.30,89.10,22.384,0.043,0.02,0.06,0.96,0.0,0.000,553.3,703.4,,,,0.000,0.000,0.000,0.000,0.000,0.000,984.472,34.2,0.0,0.0*10
$UL2,2019-07-13,15:10:57.40,89.20,22.384,0.043,-0.01,0.05,0.96,0.0,0.000,553.4,703.4,,,,0.000,0.000,0.000,0.000,0.000,0.000,984.472,34.2,0.0,0.0*3E
$UL2,2019-07-13,15:10:57.50,89.30,22.386,0.043,-0.01,0.05,0.96,0.0,0.000,553.4,703.4,,,,0.000,0.000,0.000,0.000,0.000,0.000,984.472,34.2,0.0,0.0*3C
$UL2,2019-07-13,15:10:57.60,89.40,22.386,0.043,-0.02,0.04,0.96,0.0,0.000,553.4,703.4,,,,0.000,0.000,0.000,0.000,0.000,0.000,984.472,34.2,0.0,0.0*3A
